,id,formula
945,2038,280*(1+sbuffidtier(4689)/100)
946,2039,300*(1+sbuffidtier(4689)/100)
947,2040,160*(1+sbuffidtier(4689)/100)
948,2041,190*(1+sbuffidtier(4689)/100)
949,2042,210*(1+sbuffidtier(4689)/100)
950,2043,240*(1+sbuffidtier(4689)/100)
951,2044,270*(1+sbuffidtier(4689)/100)
952,2045,290*(1+sbuffidtier(4689)/100)
953,2046,320*(1+sbuffidtier(4689)/100)
954,2047,350*(1+sbuffidtier(4689)/100)
955,2048,370*(1+sbuffidtier(4689)/100)
956,2049,400*(1+sbuffidtier(4689)/100)
957,2050,@maxlife*0.05
958,2051,getchance(10)?10:getchance(10)?9:getchance(10)?8:getchance(10)?7:getchance(10)?6:getchance(10)?5:getchance(10)?4:getchance(10)?3:getchance(10)?2:1
959,2052,@Maxlife*0.01
960,2053,@Maxlife*0.015
961,2054,@Maxlife*0.015
962,2055,@Maxlife*0.005
963,2056,@pow*0.5
964,2057,@pow*0.2
965,2058,@pow*0.4
966,2059,@pow*0.8
967,2060,@rate*0.5
968,2061,@rate*0.8
969,2062,@rate*0.2
970,2063,@rate*0.5
971,2064,@hit*0.5
972,2065,@hit*0.4
973,2066,@hit*0.2
974,2067,@hit*0.8
975,2068,@dodge*0.5
976,2069,@dodge
977,2070,@dodge*0.2
978,2071,@dodge*0.2
979,2072,@armor
980,2073,@characterStatus=1?1:0
981,2074,(1+(1-@life/@maxlife)/2)*$1
982,2075,1000/(1+tbuffidtier(4712))
983,2076,sbuffidtier(4723)>0?0:1
984,2077,sbuffidtier(4723)>0?100:40
985,2078,sbuffidtier(4732)>0?1:0
986,2079,tbuffidtier(4679)
987,2080,@enemytype=1?1:0
988,2081,#Maxlife*0.005*(1-#def/#maxdef)
989,2082,#Maxlife*sbuffidtier(4736)*0.001*(1-#def/#maxdef)
990,2083,$1+15*(1-@def/@maxdef)
991,2084,$1+18*(1-@def/@maxdef)
992,2085,$1+21*(1-@def/@maxdef)
993,2086,$1+23*(1-@def/@maxdef)
994,2087,$1+26*(1-@def/@maxdef)
995,2088,$1+29*(1-@def/@maxdef)
996,2089,$1+32*(1-@def/@maxdef)
997,2090,$1+34*(1-@def/@maxdef)
998,2091,$1+37*(1-@def/@maxdef)
999,2092,$1+40*(1-@def/@maxdef)
1000,2093,(sbuffidtier(4757)>0|sbuffidtier(4758)>0)?1:0
1001,2094,(sbuffidtier(4755)>0|sbuffidtier(4756)>0)?1:0
1002,2095,#Maxlife*0.005
1003,2096,#Maxlife*sbuffidtier(4736)*0.001
1004,2097,sbuffidtier(4785)+sbuffidtier(4786)<1?$1:$1*0.65
1005,2098,@characterstatus=0?1:0
1006,2099,@characterstatus=1?1:0
1007,2100,sbuffidtier(4791)*10
1008,2101,tbuffidtier(4793)>0?1:0
1009,2102,(tbuffidtier(4793)>0?(#Life*(sbuffidtier(4791)/10+tbuffidtier(4793)*0.5)/100>100000?100000:#Life*(sbuffidtier(4791)/10+tbuffidtier(4793)*0.5)/100):0)*(1-#def/#maxdef)
1010,2103,(tbuffidtier(4793)>=6)&(tbuffidtier(4795)<1)?1:0
1011,2104,95-sbuffidtier(4793)*0.5
1012,2105,94-sbuffidtier(4793)*0.5
1013,2106,93.5-sbuffidtier(4793)*0.5
1014,2107,93-sbuffidtier(4793)*0.5
1015,2108,92.5-sbuffidtier(4793)*0.5
1016,2109,92-sbuffidtier(4793)*0.5
1017,2110,91.5-sbuffidtier(4793)*0.5
1018,2111,91-sbuffidtier(4793)*0.5
1019,2112,90.5-sbuffidtier(4793)*0.5
1020,2113,90-sbuffidtier(4793)*0.5
1021,2114,sbuffidtier(4808)*4
1022,2115,sbuffidtier(4793)
1023,3001,170+sbuffidtier(3300)*22
1024,3002,180+sbuffidtier(3300)*26
1025,3003,190+sbuffidtier(3300)*30
1026,3004,200+sbuffidtier(3300)*34
1027,3005,210+sbuffidtier(3300)*38
1028,3006,220+sbuffidtier(3300)*42
1029,3007,230+sbuffidtier(3300)*46
1030,3008,240+sbuffidtier(3300)*50
1031,3009,250+sbuffidtier(3300)*54
1032,3010,260+sbuffidtier(3300)*58
1033,3011,180+sbuffidtier(3300)*24
1034,3012,191+sbuffidtier(3300)*((330-191)/5)
1035,3013,202+sbuffidtier(3300)*((367-202)/5)
1036,3014,213+sbuffidtier(3300)*((400-213)/5)
1037,3015,224+sbuffidtier(3300)*((433-224)/5)
1038,3016,236+sbuffidtier(3300)*((467-236)/5)
1039,3017,247+sbuffidtier(3300)*((500-247)/5)
1040,3018,258+sbuffidtier(3300)*((533-258)/5)
1041,3019,269+sbuffidtier(3300)*((567-269)/5)
1042,3020,280+sbuffidtier(3300)*64
1043,3021,160+sbuffidtier(3300)*18
1044,3022,171+sbuffidtier(3300)*((283-171)/5)
1045,3023,182+sbuffidtier(3300)*((317-182)/5)
1046,3024,193+sbuffidtier(3300)*((350-193)/5)
1047,3025,204+sbuffidtier(3300)*((383-204)/5)
1048,3026,216+sbuffidtier(3300)*((417-216)/5)
1049,3027,227+sbuffidtier(3300)*((450-227)/5)
1050,3028,238+sbuffidtier(3300)*((483-238)/5)
1051,3029,249+sbuffidtier(3300)*((517-249)/5)
1052,3030,260+sbuffidtier(3300)*58
1053,3031,160+sbuffidtier(3300)*18
1054,3032,169+sbuffidtier(3300)*((278-169)/5)
1055,3033,178+sbuffidtier(3300)*((306-178)/5)
1056,3034,187+sbuffidtier(3300)*((333-187)/5)
1057,3035,196+sbuffidtier(3300)*((361-196)/5)
1058,3036,204+sbuffidtier(3300)*((389-204)/5)
1059,3037,213+sbuffidtier(3300)*((417-213)/5)
1060,3038,222+sbuffidtier(3300)*((444-222)/5)
1061,3039,231+sbuffidtier(3300)*((472-231)/5)
1062,3040,240+sbuffidtier(3300)*52
1063,3041,210+sbuffidtier(3400)*((320-210)/7)
1064,3042,221+sbuffidtier(3400)*((362-221)/7)
1065,3043,232+sbuffidtier(3400)*((404-232)/7)
1066,3044,243+sbuffidtier(3400)*((447-243)/7)
1067,3045,254+sbuffidtier(3400)*((489-254)/7)
1068,3046,266+sbuffidtier(3400)*((531-266)/7)
1069,3047,277+sbuffidtier(3400)*((573-277)/7)
1070,3048,288+sbuffidtier(3400)*((616-288)/7)
1071,3049,299+sbuffidtier(3400)*((658-299)/7)
1072,3050,310+sbuffidtier(3400)*((700-310)/7)
1073,3051,170+sbuffidtier(3401)*22
1074,3052,180+sbuffidtier(3401)*26
1075,3053,190+sbuffidtier(3401)*30
1076,3054,200+sbuffidtier(3401)*34
1077,3055,210+sbuffidtier(3401)*38
1078,3056,220+sbuffidtier(3401)*42
1079,3057,230+sbuffidtier(3401)*46
1080,3058,240+sbuffidtier(3401)*50
1081,3059,250+sbuffidtier(3401)*54
1082,3060,260+sbuffidtier(3401)*58
1083,3061,220+sbuffidtier(3400)*((350-220)/7)
1084,3062,233+sbuffidtier(3400)*((400-233)/7)
1085,3063,247+sbuffidtier(3400)*29
1086,3064,260+sbuffidtier(3400)*((500-260)/7)
1087,3065,273+sbuffidtier(3400)*((550-273)/7)
1088,3066,287+sbuffidtier(3400)*((600-287)/7)
1089,3067,300+sbuffidtier(3400)*50
1090,3068,313+sbuffidtier(3400)*((700-313)/7)
1091,3069,327+sbuffidtier(3400)*((750-327)/7)
1092,3070,340+sbuffidtier(3400)*((800-340)/7)
1093,3071,220+sbuffidtier(3400)*((350-220)/7)
1094,3072,233+sbuffidtier(3400)*((400-233)/7)
1095,3073,247+sbuffidtier(3400)*29
1096,3074,260+sbuffidtier(3400)*((500-260)/7)
1097,3075,273+sbuffidtier(3400)*((550-273)/7)
1098,3076,287+sbuffidtier(3400)*((600-287)/7)
1099,3077,300+sbuffidtier(3400)*50
1100,3078,313+sbuffidtier(3400)*((700-313)/7)
1101,3079,327+sbuffidtier(3400)*((750-327)/7)
1102,3080,340+sbuffidtier(3400)*((800-340)/7)
1103,3081,200+sbuffidtier(3400)*((300-200)/7)
1104,3082,211+sbuffidtier(3400)*((339-211)/7)
1105,3083,222+sbuffidtier(3400)*((378-222)/7)
1106,3084,233+sbuffidtier(3400)*((417-233)/7)
1107,3085,244+sbuffidtier(3400)*((456-244)/7)
1108,3086,256+sbuffidtier(3400)*34
1109,3087,267+sbuffidtier(3400)*38
1110,3088,278+sbuffidtier(3400)*42
1111,3089,289+sbuffidtier(3400)*46
1112,3090,300+sbuffidtier(3400)*50
1113,3091,200+sbuffidtier(3400)*((300-200)/7)
1114,3092,211+sbuffidtier(3400)*((339-211)/7)
1115,3093,222+sbuffidtier(3400)*((378-222)/7)
1116,3094,233+sbuffidtier(3400)*((417-233)/7)
1117,3095,244+sbuffidtier(3400)*((456-244)/7)
1118,3096,256+sbuffidtier(3400)*34
1119,3097,267+sbuffidtier(3400)*38
1120,3098,278+sbuffidtier(3400)*42
1121,3099,289+sbuffidtier(3400)*46
1122,3100,300+sbuffidtier(3400)*50
1123,3101,150+sbuffidtier(3300)*50
1124,3102,170+sbuffidtier(3300)*50
1125,3103,190+sbuffidtier(3300)*50
1126,3104,220+sbuffidtier(3300)*50
1127,3105,240+sbuffidtier(3300)*50
1128,3106,260+sbuffidtier(3300)*50
1129,3107,280+sbuffidtier(3300)*50
1130,3108,310+sbuffidtier(3300)*50
1131,3109,330+sbuffidtier(3300)*50
1132,3110,350+sbuffidtier(3300)*50
1133,3111,200+sbuffidtier(3402)*24
1134,3112,211+sbuffidtier(3402)*((339-211)/5)
1135,3113,222+sbuffidtier(3402)*((378-222)/5)
1136,3114,233+sbuffidtier(3402)*((417-233)/5)
1137,3115,244+sbuffidtier(3402)*((456-244)/5)
1138,3116,256+sbuffidtier(3402)*((494-256)/5)
1139,3117,267+sbuffidtier(3402)*((533-267)/5)
1140,3118,278+sbuffidtier(3402)*((572-278)/5)
1141,3119,289+sbuffidtier(3402)*((611-289)/5)
1142,3120,300+sbuffidtier(3402)*70
1143,3121,180+sbuffidtier(3401)*24
1144,3122,191+sbuffidtier(3401)*((330-191)/5)
1145,3123,202+sbuffidtier(3401)*((367-202)/5)
1146,3124,213+sbuffidtier(3401)*((400-213)/5)
1147,3125,224+sbuffidtier(3401)*((433-224)/5)
1148,3126,236+sbuffidtier(3401)*((467-236)/5)
1149,3127,247+sbuffidtier(3401)*((500-247)/5)
1150,3128,258+sbuffidtier(3401)*((533-258)/5)
1151,3129,269+sbuffidtier(3401)*((567-269)/5)
1152,3130,280+sbuffidtier(3401)*64
1153,3131,180+sbuffidtier(3400)*10
1154,3132,191+sbuffidtier(3400)*14
1155,3133,202+sbuffidtier(3400)*18
1156,3134,213+sbuffidtier(3400)*22
1157,3135,224+sbuffidtier(3400)*26
1158,3136,236+sbuffidtier(3400)*((444-236)/7)
1159,3137,247+sbuffidtier(3400)*((483-247)/7)
1160,3138,258+sbuffidtier(3400)*((522-258)/7)
1161,3139,269+sbuffidtier(3400)*((561-269)/7)
1162,3140,280+sbuffidtier(3400)*((600-280)/7)
1163,3141,250+sbuffidtier(3400)*(200/7)
1164,3142,267+sbuffidtier(3400)*((511-267)/7)
1165,3143,283+sbuffidtier(3400)*((572-283)/7)
1166,3144,300+sbuffidtier(3400)*((633-300)/7)
1167,3145,317+sbuffidtier(3400)*((694-317)/7)
1168,3146,333+sbuffidtier(3400)*((756-333)/7)
1169,3147,350+sbuffidtier(3400)*((817-350)/7)
1170,3148,367+sbuffidtier(3400)*73
1171,3149,383+sbuffidtier(3400)*((939-383)/7)
1172,3150,400+sbuffidtier(3400)*(600/7)
1173,3151,180+sbuffidtier(3402)*24
1174,3152,191+sbuffidtier(3402)*((330-191)/5)
1175,3153,202+sbuffidtier(3402)*((367-202)/5)
1176,3154,213+sbuffidtier(3402)*((400-213)/5)
1177,3155,224+sbuffidtier(3402)*((433-224)/5)
1178,3156,236+sbuffidtier(3402)*((467-236)/5)
1179,3157,247+sbuffidtier(3402)*((500-247)/5)
1180,3158,258+sbuffidtier(3402)*((533-258)/5)
1181,3159,269+sbuffidtier(3402)*((567-269)/5)
1182,3160,280+sbuffidtier(3402)*64
1183,3161,#armor*0.6
1184,3162,(#armor>0)&(tbuffidtier(3425)=1)?3424:1
1185,3163,#armor*0.7
1186,3164,#armor*0.8
1187,3165,#armor*0.9
1188,3166,#armor*1
1189,3167,#armor*1.1
1190,3168,#armor*1.2
1191,3169,#armor*1.3
1192,3170,#armor*1.4
1193,3171,#armor*1.5
1194,3172,(SAliveCount()-1)*(#Maxlife*0.3)
1195,3173,(SAliveCount()-1)*(#Maxlife*0.004)
1196,3174,(SAliveCount()-2)*(#Maxlife*0.3)
1197,3175,(SAliveCount()-1)*(#Maxlife*0.8)
1198,3176,70+sbuffidtier(3403)*20
1199,3177,90+sbuffidtier(3403)*20
1200,3178,120+sbuffidtier(3403)*17.5
1201,3179,140+sbuffidtier(3403)*20
1202,3180,160+sbuffidtier(3403)*20
1203,3181,190+sbuffidtier(3403)*17.5
1204,3182,210+sbuffidtier(3403)*17.5
1205,3183,230+sbuffidtier(3403)*20
1206,3184,260+sbuffidtier(3403)*17.5
1207,3185,280+sbuffidtier(3403)*17.5
1208,3186,50+sbuffidtier(3403)*7.5
1209,3187,50+sbuffidtier(3403)*10
1210,3188,60+sbuffidtier(3403)*10
1211,3189,60+sbuffidtier(3403)*12.5
1212,3190,70+sbuffidtier(3403)*12.5
1213,3191,70+sbuffidtier(3403)*17.5
1214,3192,80+sbuffidtier(3403)*17.5
1215,3193,80+sbuffidtier(3403)*20
1216,3194,90+sbuffidtier(3403)*20
1217,3195,90+sbuffidtier(3403)*22.5
1218,3196,60+sbuffidtier(3403)*7.5
1219,3197,60+sbuffidtier(3403)*10
1220,3198,70+sbuffidtier(3403)*10
1221,3199,70+sbuffidtier(3403)*15
1222,3200,80+sbuffidtier(3403)*15
1223,3201,80+sbuffidtier(3403)*17.5
1224,3202,90+sbuffidtier(3403)*17.5
1225,3203,90+sbuffidtier(3403)*22.5
1226,3204,100+sbuffidtier(3403)*22.5
1227,3205,100+sbuffidtier(3403)*25
1228,3206,150+sbuffidtier(3428)*20
1229,3207,160+sbuffidtier(3428)*22
1230,3208,170+sbuffidtier(3428)*24
1231,3209,170+sbuffidtier(3428)*30
1232,3210,180+sbuffidtier(3428)*32
1233,3211,190+sbuffidtier(3428)*34
1234,3212,200+sbuffidtier(3428)*36
1235,3213,200+sbuffidtier(3428)*42
1236,3214,210+sbuffidtier(3428)*44
1237,3215,220+sbuffidtier(3428)*46
1238,3216,120+sbuffidtier(3300)*16
1239,3217,130+sbuffidtier(3300)*18
1240,3218,140+sbuffidtier(3300)*20
1241,3219,150+sbuffidtier(3300)*24
1242,3220,160+sbuffidtier(3300)*26
1243,3221,160+sbuffidtier(3300)*30
1244,3222,170+sbuffidtier(3300)*32
1245,3223,180+sbuffidtier(3300)*36
1246,3224,190+sbuffidtier(3300)*38
1247,3225,200+sbuffidtier(3300)*40
1248,3226,180+sbuffidtier(3403)*30
1249,3227,190+sbuffidtier(3403)*32.5
1250,3228,200+sbuffidtier(3403)*35
1251,3229,200+sbuffidtier(3403)*42.5
1252,3230,210+sbuffidtier(3403)*45
1253,3231,220+sbuffidtier(3403)*47.5
1254,3232,230+sbuffidtier(3403)*50
1255,3233,230+sbuffidtier(3403)*57.5
1256,3234,240+sbuffidtier(3403)*60
1257,3235,250+sbuffidtier(3403)*62.5
1258,3242,sbuffidtier(3445)=1?1:0
1259,3243,sbuffidtier(3445)=2?1:0
1260,3244,sbuffidtier(3445)=3?1:0
1261,3245,sbufftypetier(109)>0?1:0
1262,3246,sbufftypetier(109)<1?1:0
1263,3248,(#life/#maxlife)>0.3?0:3459
1264,3249,60+sbuffidtier(3462)*6
1265,3250,sbufftypetier(201)>0?1:0
1266,3251,sbufftypetier(202)>0?1:0
1267,3252,sbufftypetier(203)>0?1:0
1268,3253,sbufftypetier(204)>0?1:0
1269,3254,sbufftypetier(205)>0?1:0
1270,3255,sbufftypetier(206)>0?1:0
1271,3256,sbuffidtier(3464)=3?1:0
1272,3257,sbuffidtier(3464)=4?1:0
1273,3258,sbuffidtier(3464)=5?1:0
1274,3259,sbuffidtier(3464)=6?1:0
1275,3260,100+tbuffidtier(3577)*5
1276,3261,100+tbuffidtier(3577)*6
1277,3262,100+tbuffidtier(3577)*6
1278,3263,100+tbuffidtier(3577)*7
1279,3264,100+tbuffidtier(3577)*7
1280,3265,100+tbuffidtier(3577)*8
1281,3266,100+tbuffidtier(3577)*8
1282,3267,100+tbuffidtier(3577)*9
1283,3268,100+tbuffidtier(3577)*9
1284,3269,100+tbuffidtier(3577)*10
1285,3270,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)>0)&(tbuffidtier(3463)<1)?3468:1
1286,3271,(tbuffidtier(3468)>0)&(tbuffidtier(3463)=0)?3463:1
1287,3272,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)>0)&(tbuffidtier(3463)<1)?3475:1
1288,3273,(tbuffidtier(3475)>0)&(tbuffidtier(3463)=0)?3463:1
1289,3274,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)>0)&(tbuffidtier(3463)<1)?3476:1
1290,3275,(tbuffidtier(3476)>0)&(tbuffidtier(3463)=0)?3463:1
1291,3276,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)>0)&(tbuffidtier(3463)<1)?3477:1
1292,3277,(tbuffidtier(3477)>0)&(tbuffidtier(3463)=0)?3463:1
1293,3278,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)>0)&(tbuffidtier(3463)<1)?3478:1
1294,3279,(tbuffidtier(3478)>0)&(tbuffidtier(3463)=0)?3463:1
1295,3280,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)>0)&(tbuffidtier(3463)<1)?3479:1
1296,3281,(tbuffidtier(3479)>0)&(tbuffidtier(3463)=0)?3463:1
1297,3282,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*5
1298,3283,sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517)=4?1:0
1299,3284,(tbuffidtier(3532)=1)?3531:0
1300,3285,GetChance(15/@formation)?3543:0
1301,3286,GetChance(50)?99:0
1302,3287,GetChance(15)?90:0
1303,3288,#maxlife*0.2
1304,3289,@maxlife*0.06
1305,3290,tbufftypetier(101)>0?1:0
1306,3291,tbufftypetier(102)>0?1:0
1307,3292,tbufftypetier(103)>0?1:0
1308,3293,tbufftypetier(104)>0?1:0
1309,3294,tbufftypetier(105)>0?1:0
1310,3295,tbufftypetier(106)>0?1:0
1311,3296,(tbuffidtier(3463)+tbuffidtier(163)<1)?1:0
1312,3297,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*3
1313,3298,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*3.2
1314,3299,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*3.4
1315,3300,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*3.7
1316,3301,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*3.9
1317,3302,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*4.1
1318,3303,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*4.3
1319,3304,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*4.6
1320,3305,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*4.8
1321,3306,@MaxLife*0.012
1322,3307,@Pow
1323,3308,@hit
1324,3309,@dodge
1325,3310,@Ap
1326,3311,@armor
1327,3312,@rate
1328,3313,@maxlife*0.08
1329,3314,@MaxLife*0.06
1330,3315,@MaxLife*0.07
1331,3316,@MaxLife*0.08
1332,3317,@MaxLife*0.09
1333,3318,@MaxLife*0.10
1334,3319,15+(sbuffidtier(3604)*15)
1335,3320,95-((sbuffidtier(3604)-1)*2.5)
1336,3321,85-((sbuffidtier(3604)-1)*2.5)
1337,3322,@MaxLife*0.09
1338,3323,@MaxLife*0.105
1339,3324,@MaxLife*0.12
1340,3325,@MaxLife*0.135
1341,3326,@MaxLife*0.15
1342,3327,90+((sbuffidtier(3604)-1)*15)
1343,3328,100+((sbuffidtier(3615)-1)*10)
1344,3329,tbuffidtier(3616)%3=0?3617:0
1345,3330,sbuffidtier(3614)*15
1346,3331,7.5+sbuffidtier(3622)*2.5
1347,3332,100+sbuffidtier(3627)*5
1348,3333,40+sbuffidtier(3611)*0.4
1349,3340,($1+6)*(1-@def/@maxdef)
1350,3341,($1+8)*(1-@def/@maxdef)
1351,3342,($1+10)*(1-@def/@maxdef)
1352,3343,($1+12)*(1-@def/@maxdef)
1353,3344,($1+14)*(1-@def/@maxdef)
1354,3345,@sangvisstrategy=1?1:0
1355,3346,@sangvisstrategy=1?0:1
1356,3347,sbuffidtier(3712)*15
1357,3348,35+sbuffidtier(3713)*5
1358,3349,@Ap*-0.01*(9+sbuffidtier(3714))
1359,3350,15+sbuffidtier(3716)*15
1360,3351,($1+tbufftypetier(601))*(1-#def/#maxdef)
1361,3352,@characterstatus=1?1:0
1362,3353,5+sbuffidtier(3622)
1363,3354,50
1364,3355,tbuffidtier(372301)*(sbuffidtier(372102))
1365,3356,($1+(sbuffidtier(3722)*0.0001)*#MaxLife)>($1*2)?($1*2):($1+(sbuffidtier(3722)*0.0001)*#MaxLife)
1366,3357,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(451)+tbufftypetier(403)+tbufftypetier(221)>0)?999:0
1367,3358,125+sbuffidtier(3300)*21
1368,3359,140+sbuffidtier(3300)*24
1369,3360,155+sbuffidtier(3300)*27
1370,3361,170+sbuffidtier(3300)*30
1371,3362,185+sbuffidtier(3300)*33
1372,3363,200+sbuffidtier(3300)*36
1373,3364,215+sbuffidtier(3300)*39
1374,3365,230+sbuffidtier(3300)*42
1375,3366,245+sbuffidtier(3300)*45
1376,3367,260+sbuffidtier(3300)*48
1377,3368,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.06)
1378,3369,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.07)
1379,3370,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.08)
1380,3371,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.09)
1381,3372,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.10)
1382,3373,75+sbuffidtier(3721)*15
1383,3374,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(220)+tbufftypetier(221)>0)?$1*(1+sbuffidtier(3623)*0.01):$1
1384,3375,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.09)
1385,3376,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.10)
1386,3377,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.11)
1387,3378,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.12)
1388,3379,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.13)
1389,3380,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.14)
1390,3381,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.15)
1391,3382,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.16)
1392,3383,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.17)
1393,3384,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.18)
1394,3385,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.11)
1395,3386,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.12)
1396,3387,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.13)
1397,3388,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.14)
1398,3389,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.15)
1399,3390,sbuffidtier(3732)>0?3620:0
1400,3391,@characterstatus=-1?0:1
1401,3392,100+(sbuffidtier(3736)*tbuffidtier(3735))
1402,3393,$1*(1+0.09)
1403,3394,$1*(1+0.10)
1404,3395,$1*(1+0.11)
1405,3396,$1*(1+0.12)
1406,3397,$1*(1+0.13)
1407,3398,$1*(1+0.14)
1408,3399,$1*(1+0.15)
1409,3400,$1*(1+0.16)
1410,3401,$1*(1+0.17)
1411,3402,$1*(1+0.18)
1412,3403,(tbuffidtier(3160)>0)|(tbuffidtier(3164)>0)?37002:0
1413,3411,$1*(1-0.06)
1414,3412,$1*(1-0.07)
1415,3413,$1*(1-0.08)
1416,3414,$1*(1-0.09)
1417,3415,$1*(1-0.10)
1418,3416,$1*(1-0.11)
1419,3417,$1*(1-0.12)
1420,3418,$1*(1-0.13)
1421,3419,$1*(1-0.14)
1422,3420,$1*(1-0.15)
1423,3421,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.06):$1
1424,3422,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.07):$1
1425,3423,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.08):$1
1426,3424,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.09):$1
1427,3425,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.1):$1
1428,3426,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.11):$1
1429,3427,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.12):$1
