,id,type,motion_name,touch_area,hold_time,probability,voice,text,expression,face_motion,name,camera,is_hurt,level,is_interrupt,delay,next_motions,voice_code
1478,370111,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
1479,370112,1000,motions/login.mtn,0,0,1.0,GUN|PA15|HELLO,GUN|PA15|HELLO,,,上线响应,1,0,0,0,0,,HELLO
1480,370113,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
1481,370114,402,motions/broken_1.mtn,head,0,1.0,GUN|PA15|RETREAT,GUN|PA15|RETREAT,,,交互1,1,1,0,0,0,,RETREAT
1482,370115,402,motions/broken_2.mtn,body,0,1.0,GUN|PA15|BREAK,GUN|PA15|BREAK,,,交互2,1,1,0,0,0,,BREAK
1483,370116,402,motions/broken_3.mtn,body,0,1.0,GUN|PA15|FIX,GUN|PA15|FIX,,,交互3,1,1,0,0,0,,FIX
1484,370117,402,motions/broken_4.mtn,leg,0,1.0,GUN|PA15|DEFENSE,GUN|PA15|DEFENSE,,,交互4,1,1,0,0,0,,DEFENSE
1485,370118,402,motions/broken_5.mtn,leg,0,1.0,GUN|PA15|OPERATIONOVER,GUN|PA15|OPERATIONOVER,,,交互5,1,1,0,0,0,,OPERATIONOVER
1486,370119,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
1487,370120,1001,motions/login.mtn,0,0,1.0,GUN|PA15|HELLO,GUN|PA15|HELLO,,,上线响应,1,1,0,0,0,,HELLO
1488,370201,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
1489,370202,200,,body,0,1.0,GUN|95type|DIALOGUE1,GUN|95type|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
1490,370203,200,,body,0,1.0,GUN|95type|DIALOGUE2,GUN|95type|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
1491,370204,200,,body,0,1.0,GUN|95type|DIALOGUE3,GUN|95type|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
1492,370205,200,,body,0,1.0,GUN|95type|DIALOGUEWEDDING,GUN|95type|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
1493,370206,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
1494,370207,402,,body,0,1.0,GUN|95type|DIALOGUE1,GUN|95type|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
1495,370208,402,,body,0,1.0,GUN|95type|DIALOGUE2,GUN|95type|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
1496,370209,402,,body,0,1.0,GUN|95type|DIALOGUE3,GUN|95type|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
1497,370210,402,,body,0,1.0,GUN|95type|DIALOGUEWEDDING,GUN|95type|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
1498,370211,1000,,0,0,1.0,GUN|95type|HELLO,GUN|95type|HELLO,,,待机,0,0,0,0,0,,HELLO
1499,370212,1001,,0,0,1.0,GUN|95type|HELLO,GUN|95type|HELLO,,,待机,0,0,0,0,0,,HELLO
1500,370213,102,wait_01.mtn,0,"20,22",0.3,,,,,特殊待机1,1,0,0,0,0,,
1501,370214,102,wait_02.mtn,0,"13,15",0.5,,,,,特殊待机2,1,0,0,0,0,,
1502,370301,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
1503,370302,200,,body,0,1.0,GUN|97type|DIALOGUE1,GUN|97type|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
1504,370303,200,,body,0,1.0,GUN|97type|DIALOGUE2,GUN|97type|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
1505,370304,200,,body,0,1.0,GUN|97type|DIALOGUE3,GUN|97type|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
1506,370305,200,,body,0,1.0,GUN|97type|DIALOGUEWEDDING,GUN|97type|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
1507,370306,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
1508,370307,402,,body,0,1.0,GUN|97type|DIALOGUE1,GUN|97type|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
1509,370308,402,,body,0,1.0,GUN|97type|DIALOGUE2,GUN|97type|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
1510,370309,402,,body,0,1.0,GUN|97type|DIALOGUE3,GUN|97type|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
1511,370310,402,,body,0,1.0,GUN|97type|DIALOGUEWEDDING,GUN|97type|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
1512,370311,1000,,0,0,1.0,GUN|97type|HELLO,GUN|97type|HELLO,,,待机,0,0,0,0,0,,HELLO
1513,370312,1001,,0,0,1.0,GUN|97type|HELLO,GUN|97type|HELLO,,,待机,0,0,0,0,0,,HELLO
1514,370401,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
1515,370402,200,,body,0,1.0,GUN|SR3MP|DIALOGUE1,GUN|SR3MP|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
1516,370403,200,,body,0,1.0,GUN|SR3MP|DIALOGUE2,GUN|SR3MP|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
1517,370404,200,,body,0,1.0,GUN|SR3MP|DIALOGUE3,GUN|SR3MP|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
1518,370405,200,,body,0,1.0,GUN|SR3MP|DIALOGUEWEDDING,GUN|SR3MP|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
1519,370406,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
1520,370407,402,,body,0,1.0,GUN|SR3MP|DIALOGUE1,GUN|SR3MP|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
1521,370408,402,,body,0,1.0,GUN|SR3MP|DIALOGUE2,GUN|SR3MP|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
1522,370409,402,,body,0,1.0,GUN|SR3MP|DIALOGUE3,GUN|SR3MP|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
1523,370410,402,,body,0,1.0,GUN|SR3MP|DIALOGUEWEDDING,GUN|SR3MP|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
1524,370411,1000,,0,0,1.0,GUN|SR3MP|HELLO,GUN|SR3MP|HELLO,,,待机,0,0,0,0,0,,HELLO
1525,370412,1001,,0,0,1.0,GUN|SR3MP|HELLO,GUN|SR3MP|HELLO,,,待机,0,0,0,0,0,,HELLO
1526,380101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
1527,380102,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,0,0,0,,
1528,380103,102,motions/wait_2.mtn,0,"10,13",0.5,,,,,特殊待机2,1,0,0,0,0,,
1529,380104,200,motions/touch_1.mtn,head,0,1.0,GUN|QBU88|DIALOGUE3,GUN|QBU88|DIALOGUE3,,,交互1,1,0,0,0,0,,DIALOGUE3
1530,380105,200,motions/touch_2.mtn,head,0,1.0,GUN|QBU88|BLACKACTION,GUN|QBU88|BLACKACTION,,,交互2,1,0,0,0,0,,BLACKACTION
1531,380106,200,motions/touch_3.mtn,body,0,1.0,GUN|QBU88|DIALOGUE2,GUN|QBU88|DIALOGUE2,,,交互3,1,0,0,0,0,,DIALOGUE2
1532,380107,200,motions/touch_4.mtn,body,0,1.0,GUN|QBU88|SKILL2,GUN|QBU88|SKILL2,,,交互4,1,0,0,0,0,,SKILL2
1533,380108,200,motions/touch_5.mtn,leg,0,1.0,GUN|QBU88|DIALOGUE1,GUN|QBU88|DIALOGUE1,,,交互5,1,0,0,0,0,,DIALOGUE1
1534,380109,200,motions/touch_Halloween.mtn,leg,0,0.0,GUN|QBU88|ALLHALLOWS,GUN|QBU88|ALLHALLOWS,,,节日交互,1,0,0,0,0,,ALLHALLOWS
1535,380110,200,motions/wedding_touch.mtn,body,0,1.0,GUN|QBU88|DIALOGUEWEDDING,GUN|QBU88|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
1536,380111,500,motions/wedding.mtn,0,0,1.0,GUN|QBU88|SOULCONTRACT,GUN|QBU88|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
1537,380112,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
1538,380113,1000,motions/login.mtn,0,0,1.0,GUN|QBU88|HELLO,GUN|QBU88|HELLO,,,上线响应,1,0,0,0,0,,HELLO
1539,380114,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
1540,380115,402,motions/broken_1.mtn,head,0,1.0,GUN|QBU88|BREAK,GUN|QBU88|BREAK,,,交互1,1,1,0,0,0,,BREAK
1541,380116,402,motions/broken_2.mtn,body,0,1.0,GUN|QBU88|RETREAT,GUN|QBU88|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
1542,380117,402,motions/broken_3.mtn,body,0,1.0,GUN|QBU88|FIX,GUN|QBU88|FIX,,,交互3,1,1,0,0,0,,FIX
1543,380118,402,motions/broken_4.mtn,leg,0,1.0,GUN|QBU88|ATTACK,GUN|QBU88|ATTACK,,,交互4,1,1,0,0,0,,ATTACK
1544,380119,402,motions/broken_5.mtn,leg,0,1.0,GUN|QBU88|OPERATIONBEGIN,GUN|QBU88|OPERATIONBEGIN,,,交互5,1,1,0,0,0,,OPERATIONBEGIN
1545,380120,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
1546,380121,1001,motions/login.mtn,0,0,1.0,GUN|QBU88|HELLO,GUN|QBU88|HELLO,,,上线响应,1,1,0,0,0,,HELLO
1547,380201,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
1548,380202,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,0,0,0,,
1549,380203,102,motions/wait_2.mtn,0,"10,13",0.5,,,,,特殊待机2,1,0,0,0,0,,
1550,380204,200,motions/touch_1.mtn,head,0,1.0,GUN|G36C|OPERATIONOVER,GUN|G36C|OPERATIONOVER,,,交互1,1,0,0,0,0,,OPERATIONOVER
1551,380205,200,motions/touch_2.mtn,head,0,1.0,GUN|G36C|PHRASE,GUN|G36C|PHRASE,,,交互2,1,0,0,0,0,,PHRASE
1552,380206,200,motions/touch_3.mtn,body,0,1.0,GUN|G36C|DIALOGUE1,GUN|G36C|DIALOGUE1,,,交互3,1,0,0,0,0,,DIALOGUE1
1553,380207,200,motions/touch_4.mtn,body,0,1.0,GUN|G36C|DIALOGUE2,GUN|G36C|DIALOGUE2,,,交互4,1,0,0,0,0,,DIALOGUE2
1554,380208,200,motions/touch_5.mtn,leg,0,1.0,GUN|G36C|DIALOGUE3,GUN|G36C|DIALOGUE3,,,交互5,1,0,0,0,0,,DIALOGUE3
1555,380209,200,motions/touch_Halloween.mtn,leg,0,0.0,GUN|G36C|ALLHALLOWS,GUN|G36C|ALLHALLOWS,,,节日交互,1,0,0,0,0,,ALLHALLOWS
1556,380210,200,motions/wedding_touch.mtn,body,0,1.0,GUN|G36C|DIALOGUEWEDDING,GUN|G36C|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
1557,380211,500,motions/wedding.mtn,0,0,1.0,GUN|G36C|SOULCONTRACT,GUN|G36C|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
1558,380212,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
1559,380213,1000,motions/login.mtn,0,0,1.0,GUN|G36C|HELLO,GUN|G36C|HELLO,,,上线响应,1,0,0,0,0,,HELLO
1560,380214,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
1561,380215,402,motions/broken_1.mtn,head,0,1.0,GUN|G36C|BREAK,GUN|G36C|BREAK,,,交互1,1,1,0,0,0,,BREAK
1562,380216,402,motions/broken_2.mtn,body,0,1.0,GUN|G36C|RETREAT,GUN|G36C|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
1563,380217,402,motions/broken_3.mtn,body,0,1.0,GUN|G36C|FIX,GUN|G36C|FIX,,,交互3,1,1,0,0,0,,FIX
1564,380218,402,motions/broken_4.mtn,leg,0,1.0,GUN|G36C|COMBINE,GUN|G36C|COMBINE,,,交互4,1,1,0,0,0,,COMBINE
1565,380219,402,motions/broken_5.mtn,leg,0,1.0,GUN|G36C|LOWMOOD,,,,交互5,1,1,0,0,0,,LOWMOOD
1566,380220,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
1567,380221,1001,motions/login.mtn,0,0,1.0,GUN|G36C|HELLO,GUN|G36C|HELLO,,,上线响应,1,1,0,0,0,,HELLO
1568,390101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
1569,390102,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,0,0,0,,
1570,390103,102,motions/wait_2.mtn,0,"10,13",0.5,,,,,特殊待机2,1,0,0,0,0,,
1571,390104,200,motions/touch_1.mtn,head,0,1.0,GUN|Saiga12|MOOD1,,,,交互1,1,0,0,0,0,,MOOD1
1572,390105,200,motions/touch_2.mtn,head,0,1.0,GUN|Saiga12|OPERATIONBEGIN,GUN|Saiga12|OPERATIONBEGIN,,,交互2,1,0,0,0,0,,OPERATIONBEGIN
1573,390106,200,motions/touch_3.mtn,body,0,1.0,GUN|Saiga12|DIALOGUE3,GUN|Saiga12|DIALOGUE3,,,交互3,1,0,0,0,0,,DIALOGUE3
1574,390107,200,motions/touch_4.mtn,body,0,1.0,GUN|Saiga12|DIALOGUE1,GUN|Saiga12|DIALOGUE1,,,交互4,1,0,0,0,0,,DIALOGUE1
1575,390108,200,motions/touch_5.mtn,leg,0,1.0,GUN|Saiga12|DIALOGUE2,GUN|Saiga12|DIALOGUE2,,,交互5,1,0,0,0,0,,DIALOGUE2
1576,390109,200,motions/wedding_touch.mtn,leg,0,1.0,GUN|Saiga12|DIALOGUEWEDDING,GUN|Saiga12|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
1577,390110,500,motions/wedding.mtn,0,0,1.0,GUN|Saiga12|SOULCONTRACT,GUN|Saiga12|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
1578,390111,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
1579,390112,1000,motions/login.mtn,0,0,1.0,GUN|Saiga12|HELLO,GUN|Saiga12|HELLO,,,上线响应,1,0,0,0,0,,HELLO
1580,390113,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
1581,390114,402,motions/broken_1.mtn,head,0,1.0,GUN|Saiga12|BREAK,GUN|Saiga12|BREAK,,,交互1,1,1,0,0,0,,BREAK
1582,390115,402,motions/broken_2.mtn,body,0,1.0,GUN|Saiga12|RETREAT,GUN|Saiga12|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
1583,390116,402,motions/broken_3.mtn,body,0,1.0,GUN|Saiga12|FIX,GUN|Saiga12|FIX,,,交互3,1,1,0,0,0,,FIX
1584,390117,402,motions/broken_4.mtn,leg,0,1.0,GUN|Saiga12|SKILL2,GUN|Saiga12|SKILL2,,,交互4,1,1,0,0,0,,SKILL2
1585,390118,402,motions/broken_5.mtn,leg,0,1.0,GUN|Saiga12|OPERATIONOVER,GUN|Saiga12|OPERATIONOVER,,,交互5,1,1,0,0,0,,OPERATIONOVER
1586,390119,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
1587,390120,1001,motions/login.mtn,0,0,1.0,GUN|Saiga12|HELLO,GUN|Saiga12|HELLO,,,上线响应,1,1,0,0,0,,HELLO
1588,390201,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
1589,390202,200,,body,0,1.0,GUN|P22|DIALOGUE1,GUN|P22|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
1590,390203,200,,body,0,1.0,GUN|P22|DIALOGUE2,GUN|P22|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
1591,390204,200,,body,0,1.0,GUN|P22|DIALOGUE3,GUN|P22|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
1592,390205,200,,body,0,1.0,GUN|P22|DIALOGUEWEDDING,GUN|P22|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
1593,390206,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
1594,390207,402,,body,0,1.0,GUN|P22|DIALOGUE1,GUN|P22|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
1595,390208,402,,body,0,1.0,GUN|P22|DIALOGUE2,GUN|P22|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
1596,390209,402,,body,0,1.0,GUN|P22|DIALOGUE3,GUN|P22|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
1597,390210,402,,body,0,1.0,GUN|P22|DIALOGUEWEDDING,GUN|P22|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
1598,390211,1000,,0,0,1.0,GUN|P22|HELLO,GUN|P22|HELLO,,,待机,0,0,0,0,0,,HELLO
1599,390212,1001,,0,0,1.0,GUN|P22|HELLO,GUN|P22|HELLO,,,待机,0,0,0,0,0,,HELLO
1600,400101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
1601,400102,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,0,0,0,,
1602,400103,102,motions/wait_2.mtn,0,"10,13",0.5,,,,,特殊待机2,1,0,0,0,0,,
1603,400104,200,motions/touch_1.mtn,leg,0,1.0,GUN|Lewis|DIALOGUE2,GUN|Lewis|DIALOGUE2,,,交互1,1,0,0,0,0,,DIALOGUE2
1604,400105,200,motions/touch_2.mtn,body,0,1.0,GUN|Lewis|OPERATIONOVER,GUN|Lewis|OPERATIONOVER,,,交互2,1,0,0,0,0,,OPERATIONOVER
1605,400106,200,motions/touch_3.mtn,head,0,1.0,GUN|Lewis|DIALOGUE1,GUN|Lewis|DIALOGUE1,,,交互3,1,0,0,0,0,,DIALOGUE1
1606,400107,200,motions/touch_4.mtn,body,0,1.0,GUN|Lewis|DIALOGUE3,GUN|Lewis|DIALOGUE3,,,交互4,1,0,0,0,0,,DIALOGUE3
1607,400108,200,motions/touch_5.mtn,leg,0,1.0,GUN|Lewis|WIN,GUN|Lewis|WIN,,,交互5,1,0,0,0,0,,WIN
1608,400109,200,motions/touch_chrismaas.mtn,body,0,0.0,GUN|Lewis|CHRISTMAS,GUN|Lewis|CHRISTMAS,,,节日交互,1,0,0,0,0,,CHRISTMAS
1609,400110,200,motions/wedding_touch.mtn,head,0,1.0,GUN|Lewis|DIALOGUEWEDDING,GUN|Lewis|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
1610,400111,500,motions/wedding.mtn,0,0,1.0,GUN|Lewis|SOULCONTRACT,GUN|Lewis|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
1611,400112,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
1612,400113,1000,motions/login.mtn,0,0,1.0,GUN|Lewis|HELLO,GUN|Lewis|HELLO,,,上线响应,1,0,0,0,0,,HELLO
1613,400114,401,motions/daiji_idle.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
1614,400115,402,motions/broken_1.mtn,head,0,1.0,GUN|Lewis|BREAK,GUN|Lewis|BREAK,,,交互1,1,1,0,0,0,,BREAK
1615,400116,402,motions/broken_2.mtn,body,0,1.0,GUN|Lewis|RETREAT,GUN|Lewis|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
1616,400117,402,motions/broken_3.mtn,body,0,1.0,GUN|Lewis|DEFENSE,GUN|Lewis|DEFENSE,,,交互3,1,1,0,0,0,,DEFENSE
1617,400118,402,motions/broken_4.mtn,leg,0,1.0,GUN|Lewis|FIX,GUN|Lewis|FIX,,,交互4,1,1,0,0,0,,FIX
1618,400119,402,motions/broken_5.mtn,leg,0,1.0,GUN|Lewis|AGREE,,,,交互5,1,1,0,0,0,,AGREE
1619,400120,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
1620,400121,1001,motions/login.mtn,0,0,1.0,GUN|Lewis|HELLO,GUN|Lewis|HELLO,,,上线响应,1,1,0,0,0,,HELLO
1621,400301,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
1622,400302,200,,body,0,1.0,GUN|HKCAWS|DIALOGUE1,GUN|HKCAWS|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
1623,400303,200,,body,0,1.0,GUN|HKCAWS|DIALOGUE2,GUN|HKCAWS|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
1624,400304,200,,body,0,1.0,GUN|HKCAWS|DIALOGUE3,GUN|HKCAWS|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
1625,400305,200,,body,0,1.0,GUN|HKCAWS|DIALOGUEWEDDING,GUN|HKCAWS|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
1626,400306,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
1627,400307,402,,body,0,1.0,GUN|HKCAWS|DIALOGUE1,GUN|HKCAWS|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
1628,400308,402,,body,0,1.0,GUN|HKCAWS|DIALOGUE2,GUN|HKCAWS|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
1629,400309,402,,body,0,1.0,GUN|HKCAWS|DIALOGUE3,GUN|HKCAWS|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
1630,400310,402,,body,0,1.0,GUN|HKCAWS|DIALOGUEWEDDING,GUN|HKCAWS|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
1631,400311,1000,,0,0,1.0,GUN|HKCAWS|HELLO,GUN|HKCAWS|HELLO,,,待机,0,0,0,0,0,,HELLO
1632,400312,1001,,0,0,1.0,GUN|HKCAWS|HELLO,GUN|HKCAWS|HELLO,,,待机,0,0,0,0,0,,HELLO
1633,400313,200,,body,0,1.0,GUN|HKCAWS|CHRISTMAS,GUN|HKCAWS|CHRISTMAS,,,待机,0,0,0,0,0,,CHRISTMAS
1634,400314,402,,body,0,1.0,GUN|HKCAWS|CHRISTMAS,GUN|HKCAWS|CHRISTMAS,,,待机,0,0,0,0,0,,CHRISTMAS
1635,410101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
1636,410102,102,motions/wait_1.mtn,0,"8,12",0.5,,,,,特殊待机1,1,0,0,0,0,,
1637,410103,102,motions/wait_2.mtn,0,"10,13",0.5,,,,,特殊待机2,1,0,0,0,0,,
1638,410104,200,motions/touch_1.mtn,head,0,1.0,GUN|SR3MP|DIALOGUE1,GUN|SR3MP|DIALOGUE1,,,交互1,1,0,0,0,0,,DIALOGUE1
1639,410105,200,motions/touch_2.mtn,body,0,1.0,GUN|SR3MP|DIALOGUE2,GUN|SR3MP|DIALOGUE2,,,交互2,1,0,0,0,0,,DIALOGUE2
1640,410106,200,motions/touch_3.mtn,head,0,1.0,GUN|SR3MP|MOOD1,,,,交互3,1,0,0,0,0,,MOOD1
1641,410107,200,motions/touch_4.mtn,body,0,1.0,GUN|SR3MP|COMBINE,GUN|SR3MP|COMBINE,,,交互4,1,0,0,0,0,,COMBINE
1642,410108,200,motions/touch_5.mtn,leg,0,1.0,GUN|SR3MP|DIALOGUE3,GUN|SR3MP|DIALOGUE3,,,交互5,1,0,0,0,0,,DIALOGUE3
1643,410109,200,motions/touch_Newyear.mtn,leg,0,0.0,GUN|SR3MP|NEWYEAR,GUN|SR3MP|NEWYEAR,,,节日交互,1,0,0,0,0,,NEWYEAR
1644,410110,200,motions/wedding_touch.mtn,body,0,1.0,GUN|SR3MP|DIALOGUEWEDDING,GUN|SR3MP|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
1645,410111,500,motions/wedding.mtn,0,0,1.0,GUN|SR3MP|SOULCONTRACT,GUN|SR3MP|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
1646,410112,300,motions/shake.mtn,0,0,1.0,GUN|SR3MP|MOOD2,,,,晃动响应,1,0,0,0,0,,MOOD2
1647,410113,1000,motions/login.mtn,0,0,1.0,GUN|SR3MP|HELLO,GUN|SR3MP|HELLO,,,上线响应,1,0,0,0,0,,HELLO
1648,410114,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
1649,410115,402,motions/broken_1.mtn,head,0,1.0,GUN|SR3MP|PHRASE,GUN|SR3MP|PHRASE,,,交互1,1,1,0,0,0,,PHRASE
1650,410116,402,motions/broken_2.mtn,body,0,1.0,GUN|SR3MP|FORMATION,GUN|SR3MP|FORMATION,,,交互2,1,1,0,0,0,,FORMATION
1651,410117,402,motions/broken_3.mtn,body,0,1.0,GUN|SR3MP|WIN,GUN|SR3MP|WIN,,,交互3,1,1,0,0,0,,WIN
1652,410118,402,motions/broken_4.mtn,leg,0,1.0,GUN|SR3MP|OPERATIONOVER,GUN|SR3MP|OPERATIONOVER,,,交互4,1,1,0,0,0,,OPERATIONOVER
1653,410119,402,motions/broken_5.mtn,leg,0,1.0,GUN|SR3MP|APPRECIATE,,,,交互5,1,1,0,0,0,,APPRECIATE
1654,410120,301,motions/shake.mtn,0,0,1.0,GUN|SR3MP|MOOD2,,,,晃动响应,1,1,0,0,0,,MOOD2
1655,410121,1001,motions/login.mtn,0,0,1.0,GUN|SR3MP|HELLO,GUN|SR3MP|HELLO,,,上线响应,1,1,0,0,0,,HELLO
1656,410201,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
1657,410202,200,,body,0,1.0,GUN|G11|DIALOGUE1,GUN|G11|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
1658,410203,200,,body,0,1.0,GUN|G11|DIALOGUE2,GUN|G11|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
1659,410204,200,,body,0,1.0,GUN|G11|DIALOGUE3,GUN|G11|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
1660,410205,200,,body,0,1.0,GUN|G11|DIALOGUEWEDDING,GUN|G11|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
1661,410206,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
1662,410207,402,,body,0,1.0,GUN|G11|DIALOGUE1,GUN|G11|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
1663,410208,402,,body,0,1.0,GUN|G11|DIALOGUE2,GUN|G11|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
1664,410209,402,,body,0,1.0,GUN|G11|DIALOGUE3,GUN|G11|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
