,mission_id,boss_hp_bars,user_exp,mp,ammo,mre,part,core,gem,gun_id,item_ids,equip_ids,furniture,gift,coins,prize_id
896,10956,1,0,0,0,0,0,0,0,0,,,,,,36956
897,10957,1,0,0,0,0,0,0,0,0,,,,,,36957
898,10958,1,0,0,0,0,0,0,0,0,,,,,,36958
899,10959,1,0,0,0,0,0,0,0,0,,,,,,36959
900,10960,1,0,0,0,0,0,0,0,0,,,,,,36960
901,10961,1,0,0,0,0,0,0,0,0,,,,,,36961
902,10962,1,0,0,0,0,0,0,0,0,,,,,,36962
903,10963,1,0,0,0,0,0,0,0,0,,,,,,36963
904,10964,1,0,0,0,0,0,0,0,0,,,,,,36964
905,10965,1,0,0,0,0,0,0,0,0,,,,,,36965
906,10966,1,0,0,0,0,0,0,0,0,,,,,,36966
907,10967,1,0,0,0,0,0,0,0,0,,,,,,36967
908,10968,1,0,0,0,0,0,0,0,0,,,,,,36968
909,10969,1,0,0,0,0,0,0,0,0,,,,,,36969
910,10970,1,0,0,0,0,0,0,0,0,,,,,,36970
911,10971,1,0,0,0,0,0,0,0,0,,,,,,36971
912,10972,1,0,0,0,0,0,0,0,0,,,,,,36972
913,10973,1,0,0,0,0,0,0,0,0,,,,,,36973
914,10974,1,0,0,0,0,0,0,0,0,,,,,,36974
915,10975,1,0,0,0,0,0,0,0,0,,,,,,36975
916,10976,1,0,0,0,0,0,0,0,0,,,,,,36976
917,10977,1,0,0,0,0,0,0,0,0,,,,,,36977
918,10978,1,0,0,0,0,0,0,0,0,,,,,,36978
919,10979,1,0,0,0,0,0,0,0,0,,,,,,36979
920,10980,1,0,0,0,0,0,0,0,0,,,,,,6277
921,10981,1,0,0,0,0,0,0,0,0,,,,,,6278
922,10982,1,0,0,0,0,0,0,0,0,,,,,,6279
923,10983,1,0,0,0,0,0,0,0,0,,,,,,6280
924,10984,1,0,0,0,0,0,0,0,0,,,,,,6281
925,10985,1,0,0,0,0,0,0,0,0,,,,,,6282
926,10986,1,0,0,0,0,0,0,0,0,,,,,,6283
927,10987,2,0,0,0,0,0,0,0,0,,,,,,6284
928,10988,1,0,0,0,0,0,0,0,0,,,,,,16988
929,10989,1,0,0,0,0,0,0,0,0,,,,,,16989
930,10990,1,0,0,0,0,0,0,0,0,,,,,,16990
931,10991,1,0,0,0,0,0,0,0,0,,,,,,16991
932,10992,1,0,0,0,0,0,0,0,0,,,,,,16992
933,10993,1,0,0,0,0,0,0,0,0,,,,,,16993
934,10994,1,0,0,0,0,0,0,0,0,,,,,,16994
935,10995,1,0,0,0,0,0,0,0,0,,,,,,16995
936,10996,1,0,0,0,0,0,0,0,0,,,,,,16996
937,10997,1,0,0,0,0,0,0,0,0,,,,,,16997
938,11000,1,0,0,0,0,0,0,0,0,,,,,,17000
939,11001,1,0,0,0,0,0,0,0,0,,,,,,17001
940,11011,1,0,0,0,0,0,0,0,0,,,,,,17011
941,11012,1,0,0,0,0,0,0,0,0,,,,,,17012
942,11013,1,0,0,0,0,0,0,0,0,,,,,,17013
943,11014,1,0,0,0,0,0,0,0,0,,,,,,17014
944,11015,1,0,0,0,0,0,0,0,0,,,,,,17015
945,11016,1,0,0,0,0,0,0,0,0,,,,,,17016
946,11017,1,0,0,0,0,0,0,0,0,,,,,,17017
947,11018,1,0,0,0,0,0,0,0,0,,,,,,17018
948,11019,1,0,0,0,0,0,0,0,0,,,,,,17019
949,11020,1,0,0,0,0,0,0,0,0,,,,,,17020
950,11021,1,0,0,0,0,0,0,0,0,,,,,,17021
951,11022,1,0,0,0,0,0,0,0,0,,,,,,17022
952,11023,1,0,0,0,0,0,0,0,0,,,,,,17023
953,11024,1,0,0,0,0,0,0,0,0,,,,,,17024
954,11025,1,0,0,0,0,0,0,0,0,,,,,,17025
955,11026,1,0,0,0,0,0,0,0,0,,,,,,17026
956,11027,1,0,0,0,0,0,0,0,0,,,,,,17027
957,11028,1,0,0,0,0,0,0,0,0,,,,,,17028
958,11029,1,0,0,0,0,0,0,0,0,,,,,,17029
959,11030,1,0,0,0,0,0,0,0,0,,,,,,17030
960,11031,1,0,0,0,0,0,0,0,0,,,,,,17031
961,11032,1,0,0,0,0,0,0,0,0,,,,,,17032
962,11033,1,0,0,0,0,0,0,0,0,,,,,,17033
963,11034,1,0,0,0,0,0,0,0,0,,,,,,17034
964,11035,1,0,0,0,0,0,0,0,0,,,,,,17035
965,11036,1,0,0,0,0,0,0,0,0,,,,,,17036
966,11037,1,0,0,0,0,0,0,0,0,,,,,,17037
967,11038,1,0,0,0,0,0,0,0,0,,,,,,17038
968,11039,1,0,0,0,0,0,0,0,0,,,,,,17039
969,11040,1,0,0,0,0,0,0,0,0,,,,,,17040
970,11041,1,0,0,0,0,0,0,0,0,,,,,,17041
971,11042,1,0,0,0,0,0,0,0,0,,,,,,17042
972,11043,1,0,0,0,0,0,0,0,0,,,,,,17043
973,11044,1,0,0,0,0,0,0,0,0,,,,,,17044
974,11045,1,0,0,0,0,0,0,0,0,,,,,,17045
975,11046,1,0,0,0,0,0,0,0,0,,,,,,17046
976,11047,1,0,0,0,0,0,0,0,0,,,,,,17047
977,11048,1,0,0,0,0,0,0,0,0,,,,,,17048
978,11049,1,0,0,0,0,0,0,0,0,,,,,,17049
979,11050,1,0,0,0,0,0,0,0,0,,,,,,17050
980,11051,1,0,0,0,0,0,0,0,0,,,,,,17051
981,11052,1,0,0,0,0,0,0,0,0,,,,,,17052
982,11053,1,0,0,0,0,0,0,0,0,,,,,,17053
983,11054,1,0,0,0,0,0,0,0,0,,,,,,17054
984,11055,1,0,0,0,0,0,0,0,0,,,,,,17055
985,11056,1,0,0,0,0,0,0,0,0,,,,,,17056
986,11057,1,0,0,0,0,0,0,0,0,,,,,,17057
987,11058,1,0,0,0,0,0,0,0,0,,,,,,17058
988,11059,1,0,0,0,0,0,0,0,0,,,,,,17059
989,11060,1,0,0,0,0,0,0,0,0,,,,,,17060
990,11061,1,0,0,0,0,0,0,0,0,,,,,,17061
991,11062,1,0,0,0,0,0,0,0,0,,,,,,17062
992,11063,1,0,0,0,0,0,0,0,0,,,,,,17063
993,11064,1,0,0,0,0,0,0,0,0,,,,,,17064
994,11065,1,0,0,0,0,0,0,0,0,,,,,,17065
995,11066,1,0,0,0,0,0,0,0,0,,,,,,17066
996,11067,1,0,0,0,0,0,0,0,0,,,,,,17067
997,11068,1,0,0,0,0,0,0,0,0,,,,,,17068
998,11069,1,0,0,0,0,0,0,0,0,,,,,,17069
999,11070,1,0,0,0,0,0,0,0,0,,,,,,17070
1000,11071,1,0,0,0,0,0,0,0,0,,,,,,17071
1001,11072,1,0,0,0,0,0,0,0,0,,,,,,17072
1002,11073,1,0,0,0,0,0,0,0,0,,,,,,17073
1003,11074,1,0,0,0,0,0,0,0,0,,,,,,17074
1004,11075,1,0,0,0,0,0,0,0,0,,,,,,17075
1005,11076,1,0,0,0,0,0,0,0,0,,,,,,17076
1006,11077,1,0,0,0,0,0,0,0,0,,,,,,17077
1007,11078,1,0,0,0,0,0,0,0,0,,,,,,17078
1008,11079,1,0,0,0,0,0,0,0,0,,,,,,17079
1009,11080,1,0,0,0,0,0,0,0,0,,,,,,17080
1010,11081,1,0,0,0,0,0,0,0,0,,,,,,17081
1011,11082,1,0,0,0,0,0,0,0,0,,,,,,17082
1012,11083,1,0,0,0,0,0,0,0,0,,,,,,17083
1013,11084,1,0,0,0,0,0,0,0,0,,,,,,17084
1014,11085,1,0,0,0,0,0,0,0,0,,,,,,17085
1015,11086,1,0,0,0,0,0,0,0,0,,,,,,17086
1016,11087,1,0,0,0,0,0,0,0,0,,,,,,17087
1017,11088,1,0,0,0,0,0,0,0,0,,,,,,17088
1018,11089,1,0,0,0,0,0,0,0,0,,,,,,17089
1019,11090,1,0,0,0,0,0,0,0,0,,,,,,17090
1020,11091,1,0,0,0,0,0,0,0,0,,,,,,17091
1021,11092,1,0,0,0,0,0,0,0,0,,,,,,17092
1022,11093,1,0,0,0,0,0,0,0,0,,,,,,17093
1023,11094,1,0,0,0,0,0,0,0,0,,,,,,17094
1024,11095,1,0,0,0,0,0,0,0,0,,,,,,17095
1025,11096,1,0,0,0,0,0,0,0,0,,,,,,17096
1026,11097,1,0,0,0,0,0,0,0,0,,,,,,17097
