,id,name,user_exp,mp,ammo,mre,part,core,gem,gem_pay,gun_id,sangvis,item_ids,furniture,gift,equip_ids,coins,skin,content,send_limit,icon,bp_pay,fairy_ids,chip,commander_uniform
2871,11071,关系故事：友人谈,0,500,500,500,500,0,0,0,0,,,,,,"1-100,2-100,3-100",0,领取奖励,0,,0,,,
2872,11072,关系故事：同心技,0,500,500,500,500,0,0,0,0,,,,,,"1-100,2-100,3-100",0,领取奖励,0,,0,,,
2873,11073,生涯任务奖励264,0,0,0,0,0,0,0,0,,,"1-5,3-5,4-50",,,,,0,领取奖励,0,,0,,,
2874,11074,生涯任务奖励265,0,5000,5000,5000,5000,0,0,0,,,"1-15,3-5",,,,,0,领取奖励,0,,0,,,
2875,11075,生涯任务奖励266,0,0,0,0,0,0,0,0,,,4-50,,,,,0,领取奖励,0,,0,,,
2876,11076,生涯任务奖励267,0,0,0,0,0,0,0,0,,,4-100,,,,,0,领取奖励,0,,0,,,
2877,11077,生涯任务奖励268,0,5000,5000,5000,5000,15,0,0,,,"1-10,3-10",,,,,0,领取奖励,0,,0,,,
2878,11078,生涯任务奖励269,0,0,0,0,0,0,0,0,,,,,200001-10,,,0,领取奖励,0,,0,,,
2879,11079,生涯任务奖励270,0,0,0,0,0,0,0,0,,,,,200001-50,,,0,领取奖励,0,,0,,,
2880,11080,生涯任务奖励272,0,0,0,0,0,0,0,0,,,,,,,,0,领取奖励,0,,10,,,
2881,11081,生涯任务奖励273,0,0,0,0,0,0,0,0,,,,,200001-5,,,0,领取奖励,0,,0,,,
2882,11082,生涯任务奖励274,0,0,0,0,0,10,0,0,,,9-10,,,,,0,领取奖励,0,,0,,,
2883,11083,生涯任务奖励275,0,0,0,0,0,20,0,0,,,9-20,,,,,0,领取奖励,0,,0,,,
2884,11084,生涯任务奖励276,0,0,0,0,0,25,0,0,,,9-20,,200001-100,,,0,领取奖励,0,,0,,,
2885,11085,生涯任务奖励277,0,0,0,0,0,30,0,0,,,9-30,,200001-150,,,0,领取奖励,0,,0,,,
2886,11086,生涯任务奖励278,0,0,0,0,0,30,0,0,,,9-30,,200001-200,,,0,领取奖励,0,,0,,,
2887,11087,生涯任务奖励279,0,0,0,0,0,10,0,0,,,9-10,,,,,0,领取奖励,0,,0,,,
2888,11088,生涯任务奖励280,0,0,0,0,0,25,0,0,,,9-20,,200001-15,,,0,领取奖励,0,,0,,,
2889,11089,生涯任务奖励281,0,0,0,0,0,25,0,0,,,9-20,,200001-100,,,0,领取奖励,0,,0,,,
2890,11090,生涯任务奖励282,0,0,0,0,0,30,0,0,,,9-30,,200001-150,,,0,领取奖励,0,,0,,,
2891,11091,生涯任务奖励283,0,0,0,0,0,30,0,0,,,9-30,,200001-200,,,0,领取奖励,0,,0,,,
2892,11092,生涯任务奖励284,0,0,0,0,0,30,0,0,,,9-30,,200001-200,,,0,领取奖励,0,,0,,,
2893,11093,生涯任务奖励285,0,0,0,0,0,30,0,0,,,9-30,,200001-200,,,0,领取奖励,0,,0,,,
2894,11094,生涯任务奖励286,0,0,0,0,0,30,0,0,,,9-30,,200001-200,,,0,领取奖励,0,,0,,,
2895,11095,生涯任务奖励287,0,0,0,0,0,0,0,0,,,9-20,,,,,0,领取奖励,0,,0,,,
2896,11096,生涯任务奖励288,0,0,0,0,0,0,0,0,,,9-25,,,,,0,领取奖励,0,,0,,,
2897,11097,生涯任务奖励289,0,0,0,0,0,0,0,0,,,9-25,,,,,0,领取奖励,0,,0,,,
2898,11098,生涯任务奖励290,0,0,0,0,0,0,0,0,,,9-25,,,,,0,领取奖励,0,,0,,,
2899,11099,生涯任务奖励291,0,0,0,0,0,0,0,0,,,,,,,,0,领取奖励,0,,10,,,
2900,11100,生涯任务奖励292,0,0,0,0,0,25,0,0,,,,,,,,0,领取奖励,0,,0,,,
2901,11101,生涯任务奖励293,0,0,0,0,0,30,0,0,,,,,,,,0,领取奖励,0,,0,,,
2902,11102,生涯任务奖励294,0,0,0,0,0,50,0,0,,,,,,,,0,领取奖励,0,,0,,,
2903,11103,生涯任务奖励295,0,1000,1000,1000,1000,0,0,0,,,"1-10,3-5",,,,,0,领取奖励,0,,0,,,
2904,11104,生涯任务奖励296,0,0,0,0,0,0,0,0,,,,,,,,0,领取奖励,0,,10,,,
2905,11105,生涯任务奖励297,0,0,0,0,0,0,0,0,,,8-2,,,,"1-200,2-200,3-200",0,领取奖励,0,,0,,,
2906,11106,生涯任务奖励298,0,0,0,0,0,0,0,0,,,8-2,,,,"1-1000,2-500,3-100",0,领取奖励,0,,0,,,
2907,11107,生涯任务奖励299,0,0,0,0,0,0,0,0,,,8-5,,,,"1-2000,2-1500,3-200",0,领取奖励,0,,0,,,
2908,11108,生涯任务奖励300,0,0,0,0,0,0,0,0,,,8-5,,,,"1-1200,2-2500,3-500",0,领取奖励,0,,0,,,
2909,11109,生涯任务奖励301,0,0,0,0,0,0,0,0,,,8-5,,,,"1-400,2-3000,3-800",0,领取奖励,0,,0,,,
2910,11110,生涯任务奖励302,0,0,0,0,0,0,0,0,,,8-5,,,,"1-400,2-400,3-2000",0,领取奖励,0,,0,,,
2911,11111,生涯任务奖励303,0,0,0,0,0,0,0,0,,,8-5,,,,"1-300,2-300,3-300",0,领取奖励,0,,0,,,
2912,11112,生涯任务奖励304,0,0,0,0,0,0,0,0,,,8-5,,,,"1-300,2-300,3-300",0,领取奖励,0,,0,,,
2913,11113,生涯任务奖励305,0,0,0,0,0,0,0,0,,,8-5,,,,"1-300,2-300,3-300",0,领取奖励,0,,0,,,
2914,11114,生涯任务奖励306,0,0,0,0,0,0,0,0,,,,,,,"1-200,2-200,3-200",0,领取奖励,0,,0,,,
2915,11115,生涯任务奖励307,0,0,0,0,0,0,0,0,,,,,,,"1-200,2-200,3-200",0,领取奖励,0,,0,,,
2916,11116,生涯任务奖励308,0,0,0,0,0,0,0,0,,,45-200,,,,,0,领取奖励,0,,0,,,
2917,11117,生涯任务奖励309,0,0,0,0,0,0,0,0,,,45-200,,,,,0,领取奖励,0,,0,,,
2918,11118,生涯任务奖励310,0,0,0,0,0,0,0,0,,,"45-200,51-5",,,,,0,领取奖励,0,,10,,,
2919,11119,生涯任务奖励311,0,0,0,0,0,0,0,0,,,"45-200,51-5",,,,,0,领取奖励,0,,10,,,
2920,11120,生涯任务奖励312,0,0,0,0,0,20,0,0,,,45-200,,,,,0,领取奖励,0,,0,,,
2921,11121,生涯任务奖励313,0,0,0,0,0,20,0,0,,,45-200,,,,,0,领取奖励,0,,0,,,
2922,11122,生涯任务奖励314,0,0,0,0,0,20,0,0,,,45-200,,,,,0,领取奖励,0,,0,,,
2923,11123,生涯任务奖励315,0,1000,1000,1000,1000,0,0,0,,,"2-10,3-5,517-10",,,,,0,领取奖励,0,,0,,,
2924,11124,生涯任务奖励316,0,1000,1000,1000,1000,0,0,0,,,"2-10,3-5,517-10",,,,,0,领取奖励,0,,0,,,
2925,11125,生涯任务奖励317,0,1000,1000,1000,1000,0,0,0,,,"2-10,3-5,517-10",,,,,0,领取奖励,0,,0,,,
2926,11126,生涯任务奖励318,0,0,0,0,0,0,0,0,,,"2-5,50-50,517-10",,,,,0,领取奖励,0,,0,,,
2927,11127,生涯任务奖励319,0,0,0,0,0,0,0,0,,,"2-5,50-50,517-10",,,,,0,领取奖励,0,,0,,,
2928,11128,生涯任务奖励320,0,2000,2000,2000,2000,0,0,0,,,"2-20,44-200,50-200",,,,,0,领取奖励,0,,0,,,
2929,11129,生涯任务奖励321,0,2000,2000,2000,2000,0,0,0,,,"2-20,44-200,50-200",,,,,0,领取奖励,0,,0,,,
2930,11130,生涯任务奖励322,0,2000,2000,2000,2000,0,0,0,,,50-200,,,,,0,领取奖励,0,,0,,,
2931,11131,生涯任务奖励323,0,5000,5000,5000,5000,0,0,0,,,50-200,,,,,0,领取奖励,0,,0,,,
2932,11132,生涯任务奖励324,0,5000,5000,5000,5000,0,0,0,,,50-200,,,,,0,领取奖励,0,,0,,,
2933,11133,生涯任务奖励325,0,0,0,0,0,0,0,0,,,44-100,,,,,0,领取奖励,0,,0,,,
2934,11134,生涯任务奖励326,0,0,0,0,0,0,0,0,,,44-300,,,,,0,领取奖励,0,,0,,,
2935,11135,生涯任务奖励327,0,500,500,500,500,0,0,0,,,44-200,,,,,0,领取奖励,0,,0,,,
2936,11136,生涯任务奖励328,0,2000,2000,2000,2000,0,0,0,,,44-200,,,,,0,领取奖励,0,,0,,,
2937,11137,生涯任务奖励329,0,1000,1000,1000,1000,6,0,0,,,"2-3,3-10",,,,,0,领取奖励,0,,0,,,
2938,11138,生涯任务奖励330,0,1000,1000,1000,1000,6,0,0,,,"2-3,3-10",,,,,0,领取奖励,0,,0,,,
2939,11139,生涯任务奖励331,0,1000,1000,1000,1000,6,0,0,,,"2-3,3-10",,,,,0,领取奖励,0,,0,,,
2940,11140,生涯任务奖励332,0,0,0,0,0,0,0,0,,,,,200001-50,,,0,领取奖励,0,,0,,,
2941,11141,生涯任务奖励333,0,0,0,0,0,0,0,0,,,,,200001-50,,,0,领取奖励,0,,0,,,
2942,11142,生涯任务奖励334,0,0,0,0,0,0,0,0,,,,,200001-100,,,0,领取奖励,0,,0,26-0-100-5,,
2943,11143,生涯任务奖励335,0,0,0,0,0,0,0,0,,,,,200001-50,,,0,领取奖励,0,,0,,,
2944,11144,生涯任务奖励336,0,0,0,0,0,0,0,0,,,,,200001-200,,,0,领取奖励,0,,0,26-0-100-5,,
2945,11145,生涯任务奖励337,0,0,0,0,0,0,0,0,,,,,200001-200,,,0,领取奖励,0,,0,26-0-100-5,,
2946,11146,生涯任务奖励338,0,0,0,0,0,0,0,0,,,,,200001-200,,,0,领取奖励,0,,0,26-0-100-5,,
2947,11147,生涯任务奖励339,0,0,0,0,0,0,0,0,,,,,200001-200,,,0,领取奖励,0,,0,,,
2948,11148,生涯任务奖励340,0,0,0,0,0,0,0,0,,,,,200001-200,,,0,领取奖励,0,,0,,,
2949,11149,生涯任务奖励341,0,0,0,0,0,0,0,0,,,,,200001-50,,,0,领取奖励,0,,0,26-0-100-5,,
2950,11150,生涯任务奖励342,0,1000,1000,1000,1000,0,0,0,,,,,,,,0,领取奖励,0,,0,26-0-100-5,,
2951,11151,生涯任务奖励343,0,1000,1000,1000,1000,0,0,0,,,,,,,,0,领取奖励,0,,0,26-0-100-5,,
2952,11152,生涯任务奖励344,0,1000,1000,1000,1000,0,0,0,,,,,,,,0,领取奖励,0,,0,26-0-100-5,,
2953,11153,生涯任务奖励345,0,1000,1000,1000,1000,0,0,0,,,,,,,,0,领取奖励,0,,0,26-0-100-5,,
2954,11154,生涯任务奖励346,0,1000,1000,1000,1000,0,0,0,,,,,,,,0,领取奖励,0,,0,26-0-100-5,,
2955,11155,生涯任务奖励347,0,0,0,0,0,0,0,0,,,44-100,,,,,0,领取奖励,0,,0,,,
2956,11156,生涯任务奖励348,0,0,0,0,0,0,0,0,,,44-100,,,,,0,领取奖励,0,,0,,,
2957,11157,生涯任务奖励349,0,0,0,0,0,0,0,0,,,,,,,"1-500,2-500,3-500",0,领取奖励,0,,0,,,
2958,11158,生涯任务奖励350,0,0,0,0,0,0,0,0,,,,,,,"1-500,2-500,3-500",0,领取奖励,0,,0,,,
2959,11159,生涯任务奖励351,0,0,0,0,0,0,0,0,,,,,,,"1-500,2-500,3-500",0,领取奖励,0,,0,,,
2960,11160,生涯任务奖励352,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
2961,11161,生涯任务奖励353,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
2962,11162,生涯任务奖励354,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
2963,11163,生涯任务奖励355,0,0,0,0,0,0,0,0,,,"14-100,15-40",,,,,0,领取奖励,0,,0,,,
2964,11164,生涯任务奖励356,0,0,0,0,0,0,0,0,,,"14-100,15-40",,,,,0,领取奖励,0,,0,,,
2965,11165,生涯任务奖励357,0,0,0,0,0,0,0,0,,,46-150,,,,,0,领取奖励,0,,0,,,
2966,11166,生涯任务奖励358,0,0,0,0,0,0,0,0,,,46-200,,,,,0,领取奖励,0,,0,,,
2967,11167,生涯任务奖励359,0,0,0,0,0,0,0,0,,,46-100,,,,,0,领取奖励,0,,0,,,
2968,11168,生涯任务奖励360,0,0,0,0,0,0,0,0,,,46-100,,,,,0,领取奖励,0,,0,,,
2969,11169,生涯任务奖励361,0,0,0,0,0,0,0,0,,,"46-100,519-10,9-50",,,,,0,领取奖励,0,,0,,,
2970,11170,生涯任务奖励362,0,0,0,0,0,0,0,0,,,"46-150,519-20,9-100",,,,,0,领取奖励,0,,0,,,
2971,11171,生涯任务奖励363,0,0,0,0,0,0,0,0,,,"46-200,9-150",,,,,0,领取奖励,0,,0,,,
2972,11172,生涯任务奖励364,0,0,0,0,0,0,0,0,,,,,,,"1-200,2-200,3-200",0,领取奖励,0,,0,,,
2973,11173,生涯任务奖励365,0,0,0,0,0,0,0,0,,,,,,,"1-300,2-300,3-300",0,领取奖励,0,,0,,,
2974,11174,生涯任务奖励366,0,0,0,0,0,0,0,0,,,,,,,"1-300,2-300,3-300",0,领取奖励,0,,0,,,
2975,11175,生涯任务奖励367,0,0,0,0,0,0,0,0,,,,,,,"1-400,2-400,3-400",0,领取奖励,0,,0,,,
2976,11176,生涯任务奖励368,0,0,0,0,0,0,0,0,,,"14-100,15-40",,,,,0,领取奖励,0,,0,,,
2977,11177,生涯任务奖励369,0,0,0,0,0,0,0,0,,,"14-200,15-100,16-5",,,,,0,领取奖励,0,,0,,,
2978,11178,生涯任务奖励370,0,0,0,0,0,0,0,0,,,"14-200,15-100,16-5",,,,,0,领取奖励,0,,0,,,
2979,11179,生涯任务奖励371,0,0,0,0,0,0,0,0,,,"14-200,15-100,16-5",,,,,0,领取奖励,0,,0,,,
2980,11180,生涯任务奖励372,0,0,0,0,0,0,0,0,,,"14-100,15-40,16-5",,,,,0,领取奖励,0,,0,,,
2981,11181,生涯任务奖励373,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
2982,11182,生涯任务奖励374,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
2983,11183,生涯任务奖励375,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
2984,11184,生涯任务奖励376,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
2985,11185,生涯任务奖励377,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
2986,11186,生涯任务奖励378,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
2987,11187,生涯任务奖励381,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
2988,11188,生涯任务奖励382,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
2989,11189,生涯任务奖励383,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
2990,11190,生涯任务奖励384,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
2991,11191,生涯任务奖励385,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
2992,11192,生涯任务奖励386,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
2993,11193,生涯任务奖励387,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
2994,11194,生涯任务奖励388,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
2995,11195,生涯任务奖励389,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
2996,11196,生涯任务奖励390,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
2997,11197,生涯任务奖励391,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
2998,11198,生涯任务奖励392,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
2999,11199,生涯任务奖励393,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
3000,11200,生涯任务奖励394,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
3001,11201,生涯任务奖励395,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
3002,11202,生涯任务奖励396,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
3003,11203,生涯任务奖励397,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
3004,11204,生涯任务奖励398,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
3005,11205,生涯任务奖励399,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
3006,11206,生涯任务奖励400,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
3007,11207,生涯任务奖励401,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
3008,11208,生涯任务奖励402,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
3009,11209,生涯任务奖励403,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
3010,11210,生涯任务奖励404,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
3011,11211,生涯任务奖励405,0,0,0,0,0,0,0,0,,,10604-2,,,,,0,领取奖励,0,,0,,,
3012,11212,生涯任务奖励406,0,0,0,0,0,0,0,0,,,10604-5,,,,,0,领取奖励,0,,0,,,
3013,11213,生涯任务奖励407,0,0,0,0,0,0,0,0,,,10603-5,,,,,0,领取奖励,0,,0,,,
3014,11214,生涯任务奖励408,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
3015,11215,生涯任务奖励409,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
3016,11216,生涯任务奖励410,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
3017,11217,生涯任务奖励411,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
3018,11218,生涯任务奖励412,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
3019,11219,生涯任务奖励413,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
3020,11220,生涯任务奖励414,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
3021,11221,生涯任务奖励415,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
3022,11222,生涯任务奖励416,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
3023,11223,生涯任务奖励417,0,0,0,0,0,0,0,0,,,10603-5,,,,,0,领取奖励,0,,0,,,
3024,11224,生涯任务奖励418,0,0,0,0,0,0,0,0,,,514-50,,,,,0,领取奖励,0,,0,,,
3025,11225,生涯任务奖励419,0,0,0,0,0,0,0,0,,,514-50,,,,,0,领取奖励,0,,0,,,
3026,11226,生涯任务奖励420,0,0,0,0,0,0,0,0,,,514-50,,,,,0,领取奖励,0,,0,,,
3027,11227,生涯任务奖励421,0,0,0,0,0,0,0,0,,,514-50,,,,,0,领取奖励,0,,0,,,
3028,11228,生涯任务奖励422,0,0,0,0,0,0,0,0,,,10604-2,,,,,0,领取奖励,0,,0,,,
3029,11229,生涯任务奖励423,0,0,0,0,0,0,0,0,,,10604-5,,,,,0,领取奖励,0,,0,,,
3030,11230,生涯任务奖励424,0,0,0,0,0,0,0,0,,,10603-5,,,,,0,领取奖励,0,,0,,,
3031,11231,生涯任务奖励425,0,0,0,0,0,0,0,0,,,"515-400,516-200",,,,,0,领取奖励,0,,0,,,
3032,11232,生涯任务奖励426,0,0,0,0,0,0,0,0,,,"515-400,516-200",,,,,0,领取奖励,0,,0,,,
3033,11233,生涯任务奖励427,0,0,0,0,0,0,0,0,,,"515-400,516-200",,,,,0,领取奖励,0,,0,,,
3034,11234,生涯任务奖励428,0,0,0,0,0,0,0,0,,,"515-400,516-200",,,,,0,领取奖励,0,,0,,,
3035,11235,生涯任务奖励429,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
3036,11236,生涯任务奖励430,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
3037,11237,生涯任务奖励431,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
3038,11238,生涯任务奖励432,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
3039,11239,生涯任务奖励433,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
3040,11240,生涯任务奖励434,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
3041,11241,生涯任务奖励435,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
3042,11242,生涯任务奖励436,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
3043,11243,生涯任务奖励437,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
3044,11244,生涯任务奖励438,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
3045,11245,生涯任务奖励439,0,1000,1000,1000,1000,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
3046,11246,生涯任务奖励440,0,1000,1000,1000,1000,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
3047,11247,生涯任务奖励441,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
3048,11248,生涯任务奖励442,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
3049,11249,生涯任务奖励443,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
3050,11250,生涯任务奖励444,0,1000,1000,1000,1000,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
3051,11251,生涯任务奖励445,0,1000,1000,1000,1000,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
3052,11252,生涯任务奖励446,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
3053,11253,生涯任务奖励447,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
3054,11254,生涯任务奖励448,0,1000,1000,1000,1000,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
3055,11255,生涯任务奖励449,0,1000,1000,1000,1000,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
3056,11256,生涯任务奖励450,0,0,0,0,0,0,0,0,,,,,,,"1-100,2-100,3-100",0,领取奖励,0,,0,,,
3057,11257,生涯任务奖励451,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
3058,11258,生涯任务奖励452,0,1000,1000,1000,1000,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
3059,11259,生涯任务奖励453,0,5000,5000,5000,5000,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
3060,11260,生涯任务奖励454,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
3061,11261,生涯任务奖励455,0,1000,1000,1000,1000,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
3062,11262,生涯任务奖励459,0,500,500,500,500,0,0,0,,,525-10,,,,,0,领取奖励,0,,0,,,
3063,11263,生涯任务奖励460,0,1000,1000,1000,1000,0,0,0,,,525-20,,,,,0,领取奖励,0,,0,,,
3064,11264,生涯任务奖励464,0,0,0,0,0,0,0,0,,,"4001-500,4002-500,4003-500,4004-500",,,,,0,领取奖励,0,,0,,,
3065,11265,生涯任务奖励465,0,0,0,0,0,0,0,0,,,"4001-1000,4002-1000,4003-1000,4004-1000",,,,,0,领取奖励,0,,0,,,
3066,11266,生涯任务奖励467,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
3067,11267,生涯任务奖励468,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
3068,11268,生涯任务奖励470,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
3069,11269,生涯任务奖励471,0,0,0,0,0,0,0,0,,,506-20,,200001-50,,,0,领取奖励,0,,0,,,
3070,11270,生涯任务奖励472,0,0,0,0,0,0,0,0,,,506-100,,200001-100,,,0,领取奖励,0,,0,,,
3071,11271,生涯任务奖励473,0,0,0,0,0,0,0,0,,,506-100,,200001-100,,,0,领取奖励,0,,0,,,
3072,11272,生涯任务奖励475,0,0,0,0,0,0,0,0,,,508-200,,,,,0,领取奖励,0,,0,,,
3073,11273,生涯任务奖励476,0,0,0,0,0,0,0,0,,,508-500,,,,,0,领取奖励,0,,0,,,
3074,11274,生涯任务奖励479,0,0,0,0,0,0,0,0,,,506-20,,,,,0,领取奖励,0,,0,,,
3075,11275,生涯任务奖励480,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
3076,11276,生涯任务奖励481,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
3077,11277,生涯任务奖励484,0,0,0,0,0,0,0,0,,,508-200,,,,,0,领取奖励,0,,0,,,
3078,11278,生涯任务奖励485,0,0,0,0,0,0,0,0,,,508-500,,,,,0,领取奖励,0,,0,,,
3079,11279,生涯任务奖励489,0,0,0,0,0,0,0,0,,,508-200,,,,,0,领取奖励,0,,0,,,
3080,11280,生涯任务奖励490,0,0,0,0,0,0,0,0,,,508-100,,,,,0,领取奖励,0,,0,,,
3081,11281,生涯任务奖励491,0,0,0,0,0,0,0,0,,,508-200,,,,,0,领取奖励,0,,0,,,
3082,11282,生涯任务奖励492,0,0,0,0,0,0,0,0,,,41-50,,,,,0,领取奖励,0,,0,,,
3083,11283,生涯任务奖励493,0,0,0,0,0,0,0,0,,,41-50,,,,,0,领取奖励,0,,0,,,
3084,11284,生涯任务奖励495,0,0,0,0,0,0,0,0,,,41-50,,,,,0,领取奖励,0,,0,,,
3085,11285,生涯任务奖励497,0,0,0,0,0,0,0,0,,,41-50,,,,,0,领取奖励,0,,0,,,
3086,11286,生涯任务奖励503,0,0,0,0,0,0,0,0,,,506-1000,,,,,0,领取奖励,0,,0,,,
3087,11287,生涯任务奖励504,0,0,0,0,0,0,0,0,,,506-1000,,,,,0,领取奖励,0,,0,,,
3088,11288,生涯任务奖励505,0,0,0,0,0,0,0,0,,,,,100003-10,,,0,领取奖励,0,,0,,,
3089,11289,生涯任务奖励506,0,0,0,0,0,0,0,0,,,506-1000,,,,,0,领取奖励,0,,0,,,
3090,11290,生涯任务奖励507,0,0,0,0,0,0,0,0,,,506-1000,,,,,0,领取奖励,0,,0,,,
3091,11291,生涯任务奖励508,0,0,0,0,0,0,0,0,,,,,100003-5,,,0,领取奖励,0,,0,,,
3092,11292,生涯任务奖励509,0,0,0,0,0,0,0,0,,,7-1,,,,,0,领取奖励,0,,0,,,
3093,11293,生涯任务奖励510,0,0,0,0,0,0,0,0,,,,,100003-20,,,0,领取奖励,0,,0,,,
3094,11294,生涯任务奖励511,0,0,0,0,0,0,0,0,,,,,100003-10,,,0,领取奖励,0,,0,,,
3095,11295,生涯任务奖励512,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
3096,11296,生涯任务奖励513,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
