,id,spine_name,interact_type,interact_point_type,emoji,min_decorate,max_decorate,min_favor,max_favor,action_voice,action_sound,action_bgm,shadow_exist,move_speed,next_action,no_vertical_motion,is_married,furiniture_action_interact,default_action
445,105901,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
446,105902,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
447,105903,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
448,105904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
449,106000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
450,106001,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
451,106002,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
452,106003,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
453,106004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
454,106100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
455,106101,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
456,106102,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
457,106103,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
458,106104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
459,106200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
460,106201,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
461,106202,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
462,106203,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
463,106204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
464,106300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
465,106301,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
466,106302,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
467,106303,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
468,106304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
469,106400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
470,106401,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
471,106402,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
472,106403,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
473,106404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
474,106500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
475,106501,wait,0,0,"Emoji_0203,Emoji__1304,Emoji_0405,,,",0,0,0,0,,,,1,0.0,,0,0,,
476,106502,wait,1,0,"Emoji_0203,Emoji__1304,Emoji_0405,,,",0,0,0,0,,,,1,0.0,,0,0,,
477,106503,sit,-1,sit,"Emoji_0203,Emoji__1304,Emoji_0405,,,",0,0,0,0,,,,1,0.0,,0,0,,
478,106504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
479,106505,wait,65103,0,"Emoji__1504,Emoji__1505,Emoji__1001,Emoji__1002",0,0,0,0,,,,1,0.0,,0,0,,
480,106506,wait,65122,0,"Emoji__1402,Emoji__1403,Emoji__1002,Emoji__1001,Emoji_0203",0,0,0,0,,,,1,0.0,,0,0,,
481,106507,wait,65054,0,"Emoji__1303,Emoji__1002,Emoji__1010,Emoji__1101,Emoji__1506",0,0,0,0,,,,1,0.0,,0,0,,
482,106508,wait,-1,sing,"|4,*106501|4,*106502|4,*106503|4,*106504|4,*106505|4,*106506|4,*106507|4,*106508",0,0,0,0,,,,1,0.0,,0,0,,
483,106509,wait,-1,hk416_wait,"Emoji_0003_416,Emoji__1304,Emoji__1504,Emoji__1001,Emoji__0510,,,",0,0,0,0,,,,1,0.0,,0,0,,
484,106600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
485,106601,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
486,106602,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
487,106603,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
488,106604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
489,106800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
490,106801,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
491,106802,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
492,106803,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
493,106804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
494,106900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
495,106901,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
496,106902,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
497,106903,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
498,106904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
499,107000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
500,107001,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
501,107002,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
502,107003,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
503,107004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
504,107100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
505,107101,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
506,107102,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
507,107103,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
508,107104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
509,107200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
510,107201,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
511,107202,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
512,107203,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
513,107204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
514,107300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
515,107301,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
516,107302,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
517,107303,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
518,107304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
519,107400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
520,107401,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
521,107402,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
522,107403,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
523,107404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
524,107500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
525,107501,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
526,107502,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
527,107503,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
528,107504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
529,107700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
530,107701,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
531,107702,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
532,107703,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
533,107704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
534,107800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
535,107801,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
536,107802,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
537,107803,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
538,107804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
539,107900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
540,107901,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
541,107902,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
542,107903,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
543,107904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
544,108000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
545,108001,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
546,108002,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
547,108003,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
548,108004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
549,108100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
550,108101,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
551,108102,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
552,108103,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
553,108104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
554,108200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
555,108201,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
556,108202,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
557,108203,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
558,108204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
559,108400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
560,108401,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
561,108402,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
562,108403,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
563,108404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
564,108500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
565,108501,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
566,108502,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
567,108503,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
568,108504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
569,108600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
570,108601,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
571,108602,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
572,108603,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
573,108604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
574,108700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
575,108701,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
576,108702,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
577,108703,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
578,108704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
579,108800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
580,108801,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
581,108802,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
582,108803,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
583,108804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
584,108900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
585,108901,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
586,108902,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
587,108903,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
588,108904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
589,109000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
590,109001,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
591,109002,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
592,109003,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
593,109004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
594,109100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
595,109101,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
596,109102,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
597,109103,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
598,109104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
599,109200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
600,109201,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
601,109202,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
602,109203,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
603,109204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
604,109300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
605,109301,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
606,109302,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
607,109303,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
608,109304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
609,109305,wait,100093,0,"Emoji_1741,Emoji_1729,Emoji_1755,Emoji_1714,Emoji__1101,,,",0,0,0,0,,,,1,0.0,,0,0,,
610,109306,wait,176093,0,"Emoji_1729,Emoji_1733,Emoji_1708,Emoji_1741,Emoji__1101,,,",0,0,0,0,,,,1,0.0,,0,0,,
611,109400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
612,109401,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
613,109402,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
614,109403,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
615,109404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
616,109500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
617,109501,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
618,109502,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
619,109503,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
620,109504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
621,109600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
622,109601,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
623,109602,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
624,109603,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
625,109604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
626,109700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
627,109701,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
628,109702,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
629,109703,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
630,109704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
631,109705,wait,20297,0,"Emoji_1704,Emoji__1101,Emoji_1751,Emoji_1717,Emoji__1209,,,",0,0,0,0,,,,1,0.0,,0,0,,
632,109800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
633,109801,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
634,109802,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
635,109803,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
636,109804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
637,109900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
638,109901,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
639,109902,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
640,109903,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
641,109904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
642,110000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
643,110001,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
644,110002,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
645,110003,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
646,110004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
647,110005,wait,100093,0,"Emoji_1732,Emoji_1730,Emoji_1744,Emoji_1729,Emoji_1752",0,0,0,0,,,,1,0.0,,0,0,,
648,110100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
649,110101,wait,0,0,"Emoji_0101,Emoji_0102,Emoji_1748,,,",0,0,0,0,,,,1,0.0,,0,0,,
650,110102,wait,1,0,"Emoji_0101,Emoji_0102,Emoji_1748",0,0,0,0,,,,1,0.0,,0,0,,
651,110103,sit,-1,sit,"Emoji_0101,Emoji_0102,Emoji_1748,,,",0,0,0,0,,,,1,0.0,,0,0,,
652,110104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
653,110105,wait,-1,sing,"|2,*110101|2,*110102|2,*110103|2,*110104|2,*110105|2,*110106|2,*110107|2,*110108|2,*110109|2,*110110|2,*110111|2,*110112|2,Emoji_9001|2,Emoji_0405|2,Emoji__1505|2,Emoji_0401",0,0,0,0,,,,1,0.0,,0,0,,
654,110106,wait,101103,0,"Emoji_1714,Emoji_1711,Emoji_1750,Emoji__1005,Emoji__1304,,,",0,0,0,0,,,,1,0.0,,0,0,,
655,110200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
656,110201,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
657,110202,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
658,110203,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
659,110204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
660,110300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
661,110301,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,Emoji_1749,,,",0,0,0,0,,,,1,0.0,,0,0,,
662,110302,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303,Emoji_1749",0,0,0,0,,,,1,0.0,,0,0,,
663,110303,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,Emoji_1749,,",0,0,0,0,,,,1,0.0,,0,0,,
664,110304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
